SampleID	A01	A02	A03	A04	A05	A06	A07	A08	A09	B10	B11	B12	B13	B14	B15	B16	B17	B18	C19	C20	C21	C22	C23	C24	C25	C26	C27
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__;s__	7.7660855046e-05	0.000737778122937	0.00170853881101	0.000194152137615	0.000970760688075	0.000660117267891	0.0018638605211	0.000116491282569	0.000116491282569	0.00128140410826	0.0	0.000194152137615	0.00120374325321	0.0	0.000155321710092	0.0	3.8830427523e-05	0.000232982565138	0.000155321710092	3.8830427523e-05	0.0	3.8830427523e-05	7.7660855046e-05	0.00104842154312	0.000854269405506	0.00038830427523	0.00143672581835
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Flexispira;s__	0.0123480759523	0.00757193336699	0.000504795557799	0.0105618762863	0.00889216790277	0.0	0.0249291344698	0.0161922882771	0.0273754514037	0.000582456412845	0.00896982875781	0.0131246845028	0.000893099833029	0.00535859899817	0.0217062089854	0.0	0.000621286840368	0.0140177843358	0.0394905447909	0.0182114705083	0.000543625985322	0.0062516988312	0.00124257368074	0.00465965130276	0.000815438977983	0.00508678600551	0.00605754669359
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter;Other	0.00132023453578	0.0538189725469	0.118937599503	0.0141342756184	0.0782821418864	0.0490816603891	0.18937599503	0.0023686560789	0.0149497145964	0.107366132101	0.00298994291927	0.0100570807285	0.128489884674	0.00326175591193	0.0126975498	0.00159204752844	0.00737778122937	0.0123480759523	0.0082708810624	0.00508678600551	0.00139789539083	0.00434900788258	0.0043878383101	0.0614297363414	0.0558769852056	0.0216285481303	0.114976895896
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter;s__	0.000116491282569	0.000582456412845	0.0105618762863	0.000232982565138	0.00159204752844	0.0174348619578	0.00155321710092	0.000116491282569	0.000155321710092	0.000660117267891	7.7660855046e-05	0.000349473847707	0.000815438977983	0.0	0.000116491282569	0.00500912515047	0.0	0.000116491282569	0.00217450394129	0.00124257368074	0.0033782471945	0.000465965130276	0.00225216479633	0.000621286840368	0.000931930260552	0.00170853881101	0.00139789539083
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__Tolumonas;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8830427523e-05	3.8830427523e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;Other;Other	0.0	0.0	0.0	3.8830427523e-05	7.7660855046e-05	0.0	0.0	0.0010095911156	0.0	0.0	3.8830427523e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__;s__	0.000349473847707	0.0	0.000116491282569	0.00267929949909	0.000660117267891	0.000116491282569	0.000621286840368	0.0048926338679	0.000116491282569	0.0	0.00120374325321	0.00497029472294	0.0	3.8830427523e-05	0.000194152137615	0.000698947695414	0.000155321710092	0.000465965130276	3.8830427523e-05	0.000194152137615	0.000232982565138	3.8830427523e-05	7.7660855046e-05	0.000155321710092	0.000194152137615	0.0	0.000116491282569
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Enterobacter;Other	0.0	0.0	0.0	7.7660855046e-05	0.0	0.0	0.0	3.8830427523e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__;s__	3.8830427523e-05	0.0	0.0	0.000116491282569	0.0	0.0	0.0	3.8830427523e-05	3.8830427523e-05	0.0	0.0	3.8830427523e-05	0.0	0.0	0.0	3.8830427523e-05	3.8830427523e-05	0.0	0.0	0.0	0.0	0.0	0.0	7.7660855046e-05	0.0	0.0	3.8830427523e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Aggregatibacter;s__pneumotropica	0.000232982565138	3.8830427523e-05	0.0	0.0	0.0	0.0	3.8830427523e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.7660855046e-05	0.0	7.7660855046e-05	0.000155321710092	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	3.8830427523e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000310643420184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__rhizosphaerae	0.0	0.0	0.0	0.000271812992661	0.0	0.0	0.0	0.000621286840368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;Other;Other	0.0	0.0	0.0	3.8830427523e-05	3.8830427523e-05	0.0	0.0	0.000271812992661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.7660855046e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas;s__	0.0	0.0	0.0	7.7660855046e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__acidaminiphila	0.0	0.0	3.8830427523e-05	0.0	0.0	0.0	0.0	7.7660855046e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__F16;g__;s__	0.0201141614569	0.0130858540753	0.0188715877762	0.0365782627267	0.00784374635965	0.0192598920514	0.00931930260552	0.0209684308624	0.0154545101542	0.0263270298606	0.010989010989	0.0283850425193	0.00768842464956	0.0231429348037	0.00772725507708	0.0104842154312	0.0147167320312	0.0171630489652	0.0181338096532	0.0137459713431	0.0123869063798	0.0185221139285	0.0222886653982	0.0220556828331	0.0198811788918	0.0212790742826	0.0175901836679
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__Anaeroplasma;s__	0.0	0.0	0.0015143866734	0.0	0.000194152137615	0.0	0.0	0.000194152137615	0.0	0.0	0.0	0.0	0.0	0.0	0.000349473847707	0.0	0.0	3.8830427523e-05	0.00718362909176	0.0	0.0	0.000854269405506	0.0	3.8830427523e-05	0.000116491282569	0.000232982565138	3.8830427523e-05
k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39;f__;g__;s__	0.00531976857065	0.00462082087524	0.0069118160991	0.00652351182387	0.00248514736147	0.00613520754864	0.0020191822312	0.0038830427523	0.0010095911156	0.00345590804955	0.00155321710092	0.00403836446239	0.00578573370093	0.00353356890459	0.00609637712111	0.00687298567157	0.00302877334679	0.00407719488992	0.00450432959267	0.00298994291927	0.00298994291927	0.00302877334679	0.00392187317982	0.00500912515047	0.00345590804955	0.00143672581835	0.00291228206423
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia;s__muciniphila	0.0	0.0	0.0	3.8830427523e-05	0.0	0.0	0.0	0.0	0.0	0.000543625985322	0.0148720537413	0.0184056226459	0.0384421232478	0.00516444686056	0.00823205063488	0.00357239933212	0.00345590804955	0.0117656195395	0.0	7.7660855046e-05	3.8830427523e-05	0.0	3.8830427523e-05	0.0	0.00038830427523	0.000194152137615	0.000155321710092
